ORDER_ID,ORDER_DETAILS_SUP
16761,"[{""mQty"": ""2.5"", ""mName"": ""Basil Leaf"", ""Cat_id"": ""1"", ""mPrice"": ""10"", ""mItemCode"": ""324"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Broccoli"", ""Cat_id"": ""1"", ""mPrice"": ""180"", ""mItemCode"": ""334"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Capsicum"", ""Cat_id"": ""2"", ""mPrice"": ""25"", ""mItemCode"": ""294"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Carrot"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""297"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Coriander (Dhaniya)"", ""Cat_id"": ""2"", ""mPrice"": ""17"", ""mItemCode"": ""302"", ""mBillingParams"": ""bu""}, {""mQty"": ""1.5"", ""mName"": ""Ginger"", ""Cat_id"": ""2"", ""mPrice"": ""85"", ""mItemCode"": ""289"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Green Chilly"", ""Cat_id"": ""2"", ""mPrice"": ""55"", ""mItemCode"": ""293"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.6"", ""mName"": ""Iceberg Lettuce"", ""Cat_id"": ""1"", ""mPrice"": ""130"", ""mItemCode"": ""335"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Lollo Rosso"", ""Cat_id"": ""1"", ""mPrice"": ""180"", ""mItemCode"": ""367"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Methi"", ""Cat_id"": ""2"", ""mPrice"": ""18"", ""mItemCode"": ""303"", ""mBillingParams"": ""bu""}, {""mQty"": ""2"", ""mName"": ""Mint (Pudina)"", ""Cat_id"": ""2"", ""mPrice"": ""9"", ""mItemCode"": ""315"", ""mBillingParams"": ""bu""}, {""mQty"": ""0.5"", ""mName"": ""Mushroom"", ""Cat_id"": ""1"", ""mPrice"": ""135"", ""mItemCode"": ""332"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Red Cabbage"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""350"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Red Capsicum"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""336"", ""mBillingParams"": ""kg""}, {""mQty"": ""3"", ""mName"": ""Red Pumpkin"", ""Cat_id"": ""2"", ""mPrice"": ""24"", ""mItemCode"": ""330"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Spring Onion"", ""Cat_id"": ""2"", ""mPrice"": ""19"", ""mItemCode"": ""304"", ""mBillingParams"": ""bu""}, {""mQty"": ""0.5"", ""mName"": ""Yellow Capsicum"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""337"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Zucchini (Green)"", ""Cat_id"": ""1"", ""mPrice"": ""70"", ""mItemCode"": ""338"", ""mBillingParams"": ""kg""}, {""mQty"": ""1.60"", ""mName"": ""Zucchini (Yellow)"", ""Cat_id"": ""1"", ""mPrice"": ""90"", ""mItemCode"": ""348"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""wangi big"", ""Cat_id"": """", ""mPrice"": ""40"", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16762,NULL
16763,"[{""mQty"": ""47"", ""mName"": ""Onion"", ""Cat_id"": ""2"", ""mPrice"": ""12"", ""mItemCode"": ""285"", ""mBillingParams"": ""kg""}, {""mQty"": ""55"", ""mName"": ""Potato"", ""Cat_id"": ""2"", ""mPrice"": ""19"", ""mItemCode"": ""286"", ""mBillingParams"": ""kg""}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16764,"[{""mQty"": ""81"", ""mName"": ""Onion"", ""Cat_id"": ""2"", ""mPrice"": ""12"", ""mItemCode"": ""285"", ""mBillingParams"": ""kg""}, {""mQty"": ""47"", ""mName"": ""Potato"", ""Cat_id"": ""2"", ""mPrice"": ""19"", ""mItemCode"": ""286"", ""mBillingParams"": ""kg""}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16765,"[{""mQty"": ""1"", ""mName"": ""Baby Corn"", ""Cat_id"": ""1"", ""mPrice"": ""85"", ""mItemCode"": ""308"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Beet"", ""Cat_id"": ""2"", ""mPrice"": ""33"", ""mItemCode"": ""301"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Cucumber"", ""Cat_id"": ""2"", ""mPrice"": ""25"", ""mItemCode"": ""296"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Ginger"", ""Cat_id"": ""2"", ""mPrice"": ""85"", ""mItemCode"": ""289"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Iceberg Lettuce"", ""Cat_id"": ""1"", ""mPrice"": ""130"", ""mItemCode"": ""335"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Mint (Pudina)"", ""Cat_id"": ""2"", ""mPrice"": ""9"", ""mItemCode"": ""315"", ""mBillingParams"": ""bu""}, {""mQty"": ""2"", ""mName"": ""Mushroom"", ""Cat_id"": ""1"", ""mPrice"": ""135"", ""mItemCode"": ""332"", ""mBillingParams"": ""kg""}, {""mQty"": ""10"", ""mName"": ""Onion"", ""Cat_id"": ""2"", ""mPrice"": ""26"", ""mItemCode"": ""285"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Rocket Lettuce"", ""Cat_id"": ""1"", ""mPrice"": ""180"", ""mItemCode"": ""354"", ""mBillingParams"": ""kg""}, {""mQty"": ""15"", ""mName"": ""Tomato"", ""Cat_id"": ""2"", ""mPrice"": ""19"", ""mItemCode"": ""291"", ""mBillingParams"": ""kg""}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16766,"[{""mQty"": ""2"", ""mName"": ""Bottle gourd (Lauki)"", ""Cat_id"": ""2"", ""mPrice"": ""25"", ""mItemCode"": ""295"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Cauliflower"", ""Cat_id"": ""2"", ""mPrice"": ""48"", ""mItemCode"": ""298"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Celery Leaves"", ""Cat_id"": ""1"", ""mPrice"": ""65"", ""mItemCode"": ""317"", ""mBillingParams"": ""bu""}, {""mQty"": ""30.5"", ""mName"": ""Lemon (by pc)"", ""Cat_id"": ""2"", ""mPrice"": ""3.5"", ""mItemCode"": ""320"", ""mBillingParams"": ""ea""}, {""mQty"": ""3"", ""mName"": ""Onion"", ""Cat_id"": ""2"", ""mPrice"": ""26"", ""mItemCode"": ""285"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Potato"", ""Cat_id"": ""2"", ""mPrice"": ""28"", ""mItemCode"": ""286"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Red Cabbage"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""350"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Rosemary"", ""Cat_id"": ""1"", ""mPrice"": ""48"", ""mItemCode"": ""355"", ""mBillingParams"": ""kg""}, {""mQty"": ""3"", ""mName"": ""Spinach (Palak)"", ""Cat_id"": ""2"", ""mPrice"": ""15"", ""mItemCode"": ""305"", ""mBillingParams"": ""bu""}, {""mQty"": ""3"", ""mName"": ""Tomato"", ""Cat_id"": ""2"", ""mPrice"": ""19"", ""mItemCode"": ""291"", ""mBillingParams"": ""kg""}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16767,"[{""mQty"": ""0.8"", ""mName"": ""Iceberg Lettuce"", ""Cat_id"": ""1"", ""mPrice"": ""130"", ""mItemCode"": ""335"", ""mBillingParams"": ""kg""}, {""mQty"": ""10"", ""mName"": ""Lemon (by pc)"", ""Cat_id"": ""2"", ""mPrice"": ""3.5"", ""mItemCode"": ""320"", ""mBillingParams"": ""ea""}, {""mQty"": ""1"", ""mName"": ""Mint (Pudina)"", ""Cat_id"": ""2"", ""mPrice"": ""9"", ""mItemCode"": ""315"", ""mBillingParams"": ""bu""}, {""mQty"": ""1"", ""mName"": ""onion"", ""Cat_id"": """", ""mPrice"": ""26"", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16768,"[{""mQty"": ""0.5"", ""mName"": ""Capsicum"", ""Cat_id"": ""2"", ""mPrice"": ""25"", ""mItemCode"": ""294"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Carrot"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""297"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Lemon (by wt)"", ""Cat_id"": ""2"", ""mPrice"": ""80"", ""mItemCode"": ""319"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Mint (Pudina)"", ""Cat_id"": ""2"", ""mPrice"": ""9"", ""mItemCode"": ""315"", ""mBillingParams"": ""bu""}, {""mQty"": ""1"", ""mName"": ""Parsley"", ""Cat_id"": ""1"", ""mPrice"": ""15"", ""mItemCode"": ""325"", ""mBillingParams"": ""kg""}, {""mQty"": ""1.470"", ""mName"": ""Red Pumpkin"", ""Cat_id"": ""2"", ""mPrice"": ""24"", ""mItemCode"": ""330"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Spring Onion"", ""Cat_id"": ""2"", ""mPrice"": ""16"", ""mItemCode"": ""304"", ""mBillingParams"": ""bu""}, {""mQty"": ""3"", ""mName"": ""Watermelon"", ""Cat_id"": ""3"", ""mPrice"": ""35"", ""mItemCode"": ""357"", ""mBillingParams"": ""kg""}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16769,"[{""mQty"": ""0.5"", ""mName"": ""Capsicum"", ""Cat_id"": ""2"", ""mPrice"": ""25"", ""mItemCode"": ""294"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Carrot"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""297"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Cauliflower"", ""Cat_id"": ""2"", ""mPrice"": ""48"", ""mItemCode"": ""298"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Coriander (Dhaniya)"", ""Cat_id"": ""2"", ""mPrice"": ""17"", ""mItemCode"": ""302"", ""mBillingParams"": ""bu""}, {""mQty"": ""0.5"", ""mName"": ""French Beans"", ""Cat_id"": ""2"", ""mPrice"": ""70"", ""mItemCode"": ""318"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Garlic (peeled)"", ""Cat_id"": ""2"", ""mPrice"": ""65"", ""mItemCode"": ""287"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Ginger"", ""Cat_id"": ""2"", ""mPrice"": ""85"", ""mItemCode"": ""289"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Iceberg Lettuce"", ""Cat_id"": ""1"", ""mPrice"": ""130"", ""mItemCode"": ""335"", ""mBillingParams"": ""kg""}, {""mQty"": ""10"", ""mName"": ""Lemon (by pc)"", ""Cat_id"": ""2"", ""mPrice"": ""3.5"", ""mItemCode"": ""320"", ""mBillingParams"": ""ea""}, {""mQty"": ""1"", ""mName"": ""Lemon Grass"", ""Cat_id"": ""1"", ""mPrice"": ""12"", ""mItemCode"": ""351"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Mint (Pudina)"", ""Cat_id"": ""2"", ""mPrice"": ""9"", ""mItemCode"": ""315"", ""mBillingParams"": ""bu""}, {""mQty"": ""5"", ""mName"": ""Onion"", ""Cat_id"": ""2"", ""mPrice"": ""26"", ""mItemCode"": ""285"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Spinach (Palak)"", ""Cat_id"": ""2"", ""mPrice"": ""15"", ""mItemCode"": ""305"", ""mBillingParams"": ""bu""}, {""mQty"": ""1"", ""mName"": ""Spring Onion"", ""Cat_id"": ""2"", ""mPrice"": ""16"", ""mItemCode"": ""304"", ""mBillingParams"": ""bu""}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16771,"[{""mQty"": ""1"", ""mName"": ""Brinjal (big)"", ""Cat_id"": ""2"", ""mPrice"": ""43"", ""mItemCode"": ""329"", ""mBillingParams"": ""ea""}, {""mQty"": ""1.1"", ""mName"": ""Cabbage"", ""Cat_id"": ""2"", ""mPrice"": ""18"", ""mItemCode"": ""299"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Capsicum"", ""Cat_id"": ""2"", ""mPrice"": ""25"", ""mItemCode"": ""294"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Carrot"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""297"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Coriander (Dhaniya)"", ""Cat_id"": ""2"", ""mPrice"": ""17"", ""mItemCode"": ""302"", ""mBillingParams"": ""bu""}, {""mQty"": ""0.5"", ""mName"": ""Cucumber"", ""Cat_id"": ""2"", ""mPrice"": ""25"", ""mItemCode"": ""296"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Drumsticks"", ""Cat_id"": ""2"", ""mPrice"": ""85"", ""mItemCode"": ""331"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Ginger"", ""Cat_id"": ""2"", ""mPrice"": ""85"", ""mItemCode"": ""289"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Mint (Pudina)"", ""Cat_id"": ""2"", ""mPrice"": ""9"", ""mItemCode"": ""315"", ""mBillingParams"": ""bu""}, {""mQty"": ""2.1"", ""mName"": ""Mosambi"", ""Cat_id"": ""3"", ""mPrice"": ""80"", ""mItemCode"": ""375"", ""mBillingParams"": ""kg""}, {""mQty"": ""3"", ""mName"": ""Onion"", ""Cat_id"": ""2"", ""mPrice"": ""26"", ""mItemCode"": ""285"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Orange"", ""Cat_id"": ""3"", ""mPrice"": ""150"", ""mItemCode"": ""371"", ""mBillingParams"": ""kg""}, {""mQty"": ""3"", ""mName"": ""Potato"", ""Cat_id"": ""2"", ""mPrice"": ""28"", ""mItemCode"": ""286"", ""mBillingParams"": ""kg""}, {""mQty"": ""3"", ""mName"": ""Tomato"", ""Cat_id"": ""2"", ""mPrice"": ""19"", ""mItemCode"": ""291"", ""mBillingParams"": ""kg""}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
